Name,Price,Model_Year,Mileage,Registered ,Engine_Type,Transmission,Assembly,Body_Type,Color,Engine_Capacity,Anti_lock_Braking_System,Air_Bags,Air_conditioning,Alloy_Rims,Climate_Control,Toolbox,Cruise_Control,Front_Camera,Heated_Seats,KeyLess_Entry,Navigation_System,Power_Locks,Power_Mirrors,Power_Steering,Power_Windows,Rear_AC_Vents,Rear_Camera,Rear_seat_Entertainment,Rear_Speakers,Steering_Switches,Sun_Roof
Honda Vezel Hybrid Z  ,3500000,2014,41000,1,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2014,70000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3550000,2014,70000,1,Hybrid,1,1,Crossover,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3250000,2014,85000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4270000,2015,28000,0,Hybrid,1,1,Crossover,Silver,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3350000,2014,90000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3000000,2014,80000,1,Hybrid,1,1,Crossover,Blue,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3770000,2014,57000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,74000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3650000,2014,58000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2015,45000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,5300000,2018,12869,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2015,110000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3590000,2015,36500,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3650000,2014,76000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2015,82000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3650000,2015,69570,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3900000,2014,99000,1,Hybrid,1,1,Crossover,Burgundy,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3650000,2014,48000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,0
Honda Vezel Hybrid Z  ,4100000,2016,85000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4150000,2015,54000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2015,65000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3750000,2014,51000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3700000,2015,84000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3350000,2014,89000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2014,58000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4550000,2014,48600,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,3500000,2014,90000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3650000,2015,71000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3675000,2014,49000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3190000,2014,27000,1,Hybrid,1,1,Crossover,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3600000,2014,49000,1,Hybrid,1,1,Crossover,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3690000,2014,53600,0,Hybrid,1,1,Crossover,Brown,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3630000,2014,80000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3850000,2015,59000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3435000,2015,57000,1,Hybrid,1,1,Crossover,Silver,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4050000,2015,50400,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,,2014,55000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3950000,2016,45000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3950000,2015,45000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3900000,2016,48000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4200000,2015,47000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,22000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4325000,2016,43000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4300000,2016,48000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4200000,2014,60000,0,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4365000,2015,22000,0,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,72000,1,Hybrid,1,1,Crossover,Navy,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4095000,2016,20000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3425000,2015,53000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3300000,2014,63000,1,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3700000,2015,66000,1,Hybrid,1,1,Crossover,Burgundy,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,4300000,2015,68000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2014,114000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3900000,2015,38000,0,Hybrid,1,1,Crossover,Burgundy,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,70000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,2,1,0
Honda Vezel Hybrid Z  ,,2015,71000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3200000,2014,63000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2015,31000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3350000,2014,65000,1,Hybrid,1,1,Crossover,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2014,65000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3700000,2014,58000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,115000,1,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2015,95000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2016,40000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3200000,2014,53000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3900000,2016,23000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4250000,2015,50000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,5000000,2017,22000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3250000,2014,93600,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2014,80000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3245000,2014,81700,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3600000,2015,38500,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2014,54000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3400000,2014,48000,1,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3300000,2014,72000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4375000,2015,41500,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4200000,2015,32000,0,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3300000,2014,90000,1,Hybrid,1,1,Crossover,Blue,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3850000,2015,32000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3250000,2014,45000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3795000,2014,76000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0
Honda Vezel Hybrid Z  ,3500000,2015,69000,1,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2015,10000,1,Hybrid,1,1,Crossover,Red,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2016,54000,1,Hybrid,1,1,Crossover,Brown,1500,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,4500000,2015,38000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3350000,2014,77000,1,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2015,78000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2014,95000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3700000,2015,133455,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,39000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,3495000,2014,115000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2014,61600,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3250000,2014,56000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4250000,2015,82000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2015,50000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3650000,2015,60000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4295000,2015,53000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4100000,2015,39000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3900000,2014,96500,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3600000,2016,70000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3680000,2015,77000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2016,16740,1,Hybrid,1,1,Crossover,Blue,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,3575000,2015,80000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4100000,2015,34000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4500000,2016,15845,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2014,80000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,3300000,2014,50000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4350000,2015,67000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3720000,2014,50000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4300000,2015,55000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4150000,2015,150000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3575000,2015,67000,1,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2015,20000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3850000,2015,81000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,5799000,2018,7459,0,Hybrid,1,1,Crossover,Indigo,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3700000,2014,54000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4500000,2017,17000,0,Hybrid,1,1,Crossover,Red,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3450000,2015,52000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4300000,2017,24000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2015,50000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3880000,2015,18000,1,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3550000,2014,44000,0,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3850000,2015,50000,1,Hybrid,1,1,Crossover,Beige,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4300000,2014,44000,0,Hybrid,1,1,Crossover,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2016,65145,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3965000,2015,34000,0,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2014,37000,0,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4400000,2015,27000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3400000,2015,80000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3225000,2014,70000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,130000,1,Hybrid,1,1,Crossover,Assembly,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3700000,2015,135000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3500000,2014,75000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3785000,2014,45000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3350000,2014,53000,1,Hybrid,1,1,Crossover,Burgundy,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4100000,2015,55000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4200000,2016,24500,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4200000,2015,47089,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4500000,2015,34000,0,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3250000,2014,93000,1,Hybrid,1,1,Crossover,Black,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3400000,2014,116000,1,Hybrid,1,1,Crossover,Green,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2015,60000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,3825000,2016,109000,1,Hybrid,1,1,Crossover,Red,1500,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2,1,0
Honda Vezel Hybrid Z  ,4500000,2015,45000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,4000000,2015,33000,0,Hybrid,1,1,Crossover,Maroon,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,,2014,47000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3900000,2014,85000,0,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3790000,2014,29000,0,Hybrid,1,1,Crossover,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Vezel Hybrid Z  ,3545000,2015,70000,1,Hybrid,1,1,Crossover,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
